key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
278,"e0049","ffxiv/wil_w1/fld/w1f1/level/w1f1",1,"다날란","다날란","서부 다날란","w1f1/00","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,9,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#47","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
279,"e0050","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"라노시아","라노시아","저지 라노시아","s1f2/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,17,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#48","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
280,"e0040","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"라노시아","라노시아","서부 라노시아","s1f4/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,19,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_01.scd",,,,"QuestBattle#36","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
281,"o1fa","ffxiv/ocn_o1/fld/o1fa/level/o1fa",1,"라노시아","라노시아","대 리바이어선 쌍동선","o1fa/00","LoadingImage#2",2,"TerritoryIntendedUse#10","진 리바이어선 토벌전",False,38,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,36,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
282,"s1i1","ffxiv/sea_s1/ind/s1i1/level/s1i1",1,"라노시아","라노시아","안갯빛 마을: 아담한 주택","s1i1/01","LoadingImage#2",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1083",,,,"QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
283,"s1i2","ffxiv/sea_s1/ind/s1i2/level/s1i2",1,"라노시아","라노시아","안갯빛 마을: 일반 주택","s1i2/01","LoadingImage#2",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1083",,,,"QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
284,"s1i3","ffxiv/sea_s1/ind/s1i3/level/s1i3",1,"라노시아","라노시아","안갯빛 마을: 대형 주택","s1i3/01","LoadingImage#2",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1083",,,,"QuestBattle#0","림사 로민사 하층 갑판",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
285,"e0053","ffxiv/sea_s1/fld/s1f1/level/s1f1",1,"라노시아","라노시아","중부 라노시아","s1f1/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,16,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#50","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
286,"e0054","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"라노시아","라노시아","로타노 해","o1e2/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#51","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
287,"e0055","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"라노시아","라노시아","저지 라노시아","s1f2/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,17,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#52","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
288,"e0056","ffxiv/ocn_o1/evt/o1e2/level/o1e2",1,"라노시아","라노시아","로타노 해","o1e2/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#53","",300,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
289,"e0057","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"검은장막 숲","검은장막 숲","검은장막 숲 동부삼림","f1f2/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,4,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#54","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
290,"e0063","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"검은장막 숲","검은장막 숲","검은장막 숲 동부삼림","f1f2/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,4,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#55","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
291,"e0064","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"검은장막 숲","검은장막 숲","검은장막 숲 남부삼림","f1f3/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,5,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#56","",1300,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
292,"w1fa_2","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"다날란","다날란","불꽃신의 제단","w1fa/00","LoadingImage#4",2,"TerritoryIntendedUse#10","진 이프리트 토벌전",False,25,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,5,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
293,"s1fa_2","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"라노시아","라노시아","오고모로 화산구 신전","s1fa/00","LoadingImage#2",2,"TerritoryIntendedUse#10","진 타이탄 토벌전",False,23,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,6,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
294,"r1fa_2","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"커르다스","커르다스","울부짖는 눈 석탑군","r1fa/01","LoadingImage#5",2,"TerritoryIntendedUse#10","진 가루다 토벌전",False,26,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,10,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
295,"w1fa_3","ffxiv/wil_w1/fld/w1fa/level/w1fa",1,"다날란","다날란","불꽃신의 제단","w1fa/00","LoadingImage#4",2,"TerritoryIntendedUse#10","극 이프리트 토벌전",False,25,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,23,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
296,"s1fa_3","ffxiv/sea_s1/fld/s1fa/level/s1fa",1,"라노시아","라노시아","오고모로 화산구 신전","s1fa/00","LoadingImage#2",2,"TerritoryIntendedUse#10","극 타이탄 토벌전",False,23,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,16,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
297,"r1fa_3","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"커르다스","커르다스","울부짖는 눈 석탑군","r1fa/01","LoadingImage#5",2,"TerritoryIntendedUse#10","극 가루다 토벌전",False,26,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
298,"go012","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",2,"TerritoryIntendedUse#3","봄을 거느린 '봄 여왕'을 쓰러뜨려라!",False,21,False,2,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
299,"go013","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",2,"TerritoryIntendedUse#3","불길한 진형을 짜는 요마를 섬멸하라!",False,22,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
300,"go014","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",2,"TerritoryIntendedUse#3","세 거인족을 제압하여 유물을 지켜내라!",False,22,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
301,"e0051","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#60","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
302,"e0052","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#61","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
303,"e0058","ffxiv/fst_f1/fld/f1f2/level/f1f2",1,"검은장막 숲","검은장막 숲","검은장막 숲 동부삼림","f1f2/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,4,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#57","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
304,"e0059","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#62","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
305,"e0060","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,"TerritoryIntendedUse#9","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Treacherous.scd",,,,"QuestBattle#65","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
306,"e0061","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_BattleCommon_02.scd",,,,"QuestBattle#58","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
307,"e0062","ffxiv/sea_s1/fld/s1f2/level/s1f2",1,"라노시아","라노시아","저지 라노시아","s1f2/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,17,False,0,True,False,False,False,"music/ffxiv/BGM_Event_FF2BossBattle.scd",,,,"QuestBattle#59","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
308,"e0065","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,"TerritoryIntendedUse#9","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Teikoku.scd",,,,"QuestBattle#63","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
309,"e0066","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,"TerritoryIntendedUse#9","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#64","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
310,"e0067","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#66","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
311,"e0068","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#67","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
312,"e0069","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#68","",-1,0,-1,False,"신생 에오르제아",0,38,0,"",False,True,0,False,False,True,False,False,True,0,False,False
313,"e0070","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#69","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
314,"e0071","ffxiv/wil_w1/fld/w1f2/level/w1f2",1,"다날란","다날란","중부 다날란","w1f2/00","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,10,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#70","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
315,"e0072","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,"TerritoryIntendedUse#9","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#71","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
316,"e0073","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#72","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
317,"e0074","ffxiv/fst_f1/fld/f1f3/level/f1f3",1,"검은장막 숲","검은장막 숲","검은장막 숲 남부삼림","f1f3/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,5,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#73","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
318,"e0075","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#74","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
319,"e0076","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"검은장막 숲","검은장막 숲","검은장막 숲 중부삼림","f1f1/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#75","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
320,"e0077","ffxiv/fst_f1/fld/f1f1/level/f1f1",1,"검은장막 숲","검은장막 숲","검은장막 숲 중부삼림","f1f1/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,3,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#76","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
321,"e0078","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"검은장막 숲","검은장막 숲","검은장막 숲 북부삼림","f1f4/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_02.scd",,,,"QuestBattle#77","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
322,"e0079","ffxiv/roc_r1/fld/r1f1/level/r1f1",1,"커르다스","커르다스","커르다스 중앙고지","r1f1/00","LoadingImage#5",3,"TerritoryIntendedUse#9","",False,21,False,2,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#78","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
323,"e0080","ffxiv/wil_w1/fld/w1f4/level/w1f4",1,"다날란","다날란","남부 다날란","w1f4/01","LoadingImage#4",3,"TerritoryIntendedUse#9","",False,12,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Ifrit.scd",,,,"QuestBattle#79","",-1,0,-1,False,"신생 에오르제아",0,38,0,"",False,True,0,False,False,True,False,False,True,0,False,False
324,"e0081","ffxiv/fst_f1/fld/f1f4/level/f1f4",1,"검은장막 숲","검은장막 숲","검은장막 숲 북부삼림","f1f4/00","LoadingImage#3",3,"TerritoryIntendedUse#9","",False,6,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Titan_pre1.scd",,,,"QuestBattle#80","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
325,"e0082","ffxiv/sea_s1/fld/s1f6/level/s1f6",1,"라노시아","라노시아","외지 라노시아","s1f6/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,24,False,0,True,False,False,False,"music/ffxiv/BGM_Ban_Garuda.scd",,,,"QuestBattle#81","",-1,0,-1,False,"신생 에오르제아",0,37,0,"",False,True,0,False,False,True,False,False,True,0,False,False
326,"e0083","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",3,"TerritoryIntendedUse#9","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#82","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
327,"e0084","ffxiv/sea_s1/fld/s1f3/level/s1f3",1,"라노시아","라노시아","동부 라노시아","s1f3/01","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,18,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#83","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
328,"e0085","ffxiv/sea_s1/fld/s1f5/level/s1f5",1,"라노시아","라노시아","고지 라노시아","s1f5/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,20,False,0,True,False,False,False,"music/ffxiv/BGM_Boss_04.scd",,,,"QuestBattle#84","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
329,"e0086","ffxiv/sea_s1/dun/s1d3/level/s1d3",1,"라노시아","라노시아","방랑자의 궁전","s1d3/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Event_JobShiren.scd",,,,"QuestBattle#85","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
330,"e0087","ffxiv/sea_s1/fld/s1f4/level/s1f4",1,"라노시아","라노시아","서부 라노시아","s1f4/00","LoadingImage#2",3,"TerritoryIntendedUse#9","",False,19,False,0,True,False,False,False,"music/ffxiv/BGM_Event_DarknessLullaby.scd",,,,"QuestBattle#86","",100,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
331,"r1fa_event","ffxiv/roc_r1/fld/r1fa/level/r1fa",1,"커르다스","커르다스","울부짖는 눈 테두리","r1fa/02","LoadingImage#5",0,"TerritoryIntendedUse#7","",False,26,False,0,True,False,False,False,"BGMSituation#1001",,,"ArrayEventHandler#853854","QuestBattle#0","용머리 전진기지",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
332,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
333,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
334,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
335,"l1f1_event","ffxiv/lak_l1/fld/l1f1/level/l1f1",1,"모르도나","모르도나","모르도나","l1f1/01","LoadingImage#6",0,"TerritoryIntendedUse#15","",False,22,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Teikoku_01.scd",,,,"QuestBattle#0","망자의 종소리",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
336,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
337,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
338,"s1b7_2","ffxiv/sea_s1/bah/s1b7/level/s1b7",1,"다날란","다날란","에오르제아 지하공간","default/00","LoadingImage#4",0,"TerritoryIntendedUse#12","",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Con_Bahamut.scd",,,,"QuestBattle#0","청린 정제소",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
339,"s1h1","ffxiv/sea_s1/hou/s1h1/level/s1h1",1,"라노시아","라노시아","안갯빛 마을","s1h1/01","LoadingImage#2",0,"TerritoryIntendedUse#13","",False,32,True,0,True,False,True,False,"BGMSituation#1083",,,"ArrayEventHandler#852431","QuestBattle#0","림사 로민사 하층 갑판",-1,78,-1,False,"신생 에오르제아",0,0,0,"알테마 웨폰 파괴작전",False,True,0,False,False,False,False,False,True,0,False,False
340,"f1h1","ffxiv/fst_f1/hou/f1h1/level/f1h1",1,"검은장막 숲","검은장막 숲","라벤더 안식처","f1h1/01","LoadingImage#3",0,"TerritoryIntendedUse#13","",False,34,True,0,True,False,True,False,"BGMSituation#1110",,,"ArrayEventHandler#852427","QuestBattle#0","그리다니아 신시가지",-1,78,-1,False,"신생 에오르제아",0,0,0,"알테마 웨폰 파괴작전",False,True,0,False,False,False,False,False,True,0,False,False
341,"w1h1","ffxiv/wil_w1/hou/w1h1/level/w1h1",1,"다날란","다날란","하늘잔 마루","w1h1/01","LoadingImage#4",0,"TerritoryIntendedUse#13","",False,33,True,0,True,False,True,False,"BGMSituation#1109",,,"ArrayEventHandler#852430","QuestBattle#0","울다하 날 회랑",-1,78,-1,False,"신생 에오르제아",0,0,0,"알테마 웨폰 파괴작전",False,True,0,False,False,False,False,False,True,0,False,False
342,"f1i1","ffxiv/fst_f1/ind/f1i1/level/f1i1",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 아담한 주택","f1i1/01","LoadingImage#3",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
343,"f1i2","ffxiv/fst_f1/ind/f1i2/level/f1i2",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 일반 주택","f1i2/01","LoadingImage#3",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
344,"f1i3","ffxiv/fst_f1/ind/f1i3/level/f1i3",1,"검은장막 숲","검은장막 숲","라벤더 안식처: 대형 주택","f1i3/01","LoadingImage#3",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1110",,,,"QuestBattle#0","그리다니아 신시가지",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
345,"w1i1","ffxiv/wil_w1/ind/w1i1/level/w1i1",1,"다날란","다날란","하늘잔 마루: 아담한 주택","w1i1/01","LoadingImage#4",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
346,"w1i2","ffxiv/wil_w1/ind/w1i2/level/w1i2",1,"다날란","다날란","하늘잔 마루: 일반 주택","w1i2/01","LoadingImage#4",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
347,"w1i3","ffxiv/wil_w1/ind/w1i3/level/w1i3",1,"다날란","다날란","하늘잔 마루: 대형 주택","w1i3/01","LoadingImage#4",0,"TerritoryIntendedUse#14","",False,0,False,0,True,False,False,False,"BGMSituation#1109",,,,"QuestBattle#0","울다하 날 회랑",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
348,"w1fb","ffxiv/wil_w1/fld/w1fb/level/w1fb",1,"다날란","다날란","후방 출입구","w1fb/00","LoadingImage#4",2,"TerritoryIntendedUse#10","궁극의 환상 알테마 웨폰 파괴작전",False,31,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,17,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
